Date,Population (000s),New arrivals (immigrants) Nos.,Employed - full-time Persons ('000),Employed - Total Persons ('000),Unemployed - looking for full-time work Persons ('000),Unemployment (% ),NAB Business Conditions,NAB Business Confidence,Gross disposable household income (AUD bn),Avg. weekly Earnings; Persons; Full Time; Adult; Ordinary time earnings (AUD),Purchase of vehicles: Chain volume measures (AUD bn),Rent and other dwelling services: Chain volume measures (AUD bn),Recreation and culture: Chain volume measures (AUD bn),Food: Chain volume measures (AUD bn),Final Consumption Expenduture: Chain volume measures (AUD bn),Total Liabilities (including share capital) (AUD bn) ,Total Liabilities - Loans and placements (AUD bn),Interest Rates (%),Total New Vehicle Sales (000),New Motor Cars and station wagons Personal Finance (AUD bn),Used Motor Cars and station wagons (AUD bn),Aust. Passenger vehicles nos.,Aust. Sports utility vehicles nos. ,Average Age of Motor Vehicles (years),Oil Prices (USD / bbl),AUDUSD,AUDJPY,AUDEUR,Trade Weighted Index
1/01/05,0.001340251,0.059338521,-0.012016373,0.003709569,0.149569609,-0.002859768,-0.099486046,0.228745924,0.006827278,0.005203997,0.007026626,0.002519945,0.004970144,0.001339939,0.002381994,0.009545116,0.009131332,0,0.003854994,-0.101726359,-0.08288847,-0.11501243,-0.030326322,-0.000923757,0.109321059,-0.005905006,0.002250281,0.039881056,0.004746835
1/02/05,0.001338457,-0.101928375,0.011889732,0.003544539,-0.005221747,-0.000499242,0.121601529,-0.349239612,0.006827278,0.004693863,0.007026625,0.002519945,0.004970144,0.00133994,0.002381994,0.009454868,0.009048706,0,0.001853467,0.150581813,0.090861962,0.175623912,0.118829718,-0.00092461,0.073651452,0.020790289,0.032680554,0.002691337,0.014173228
1/03/05,0.001336668,0.195296524,-0.009444326,0.003354002,-0.083630454,-0.003214402,-0.404264172,-0.453024451,0.006827278,0.004671934,0.007026626,0.002519945,0.004970144,0.001339939,0.002381994,0.009366311,0.008967561,0.047619048,0.000471578,0.017816538,-0.007730949,0.052172196,0.124178797,-0.000925467,0.070531401,-0.023529412,-0.001207875,0.002013085,-0.00931677
1/04/05,0.000831404,-0.087254063,0.004955967,0.003132295,-0.001172854,-0.0068898,-0.031649052,-0.356917094,0.005410059,0.004650209,0.004487735,0.002394736,0.003861941,0.003242882,0.002502111,0.012251704,0.01228843,0,0.000833938,-0.097475253,-0.022436672,-0.124451034,-0.208662771,-0.000926323,-0.102527076,0.011918642,-0.00435361,0.010547464,0.004702194
1/05/05,0.000830714,-0.06841612,-0.002857809,0.002783341,-0.038221004,-0.008867491,0.695063379,0.883733838,0.005410059,0.005445511,0.004487735,0.002394737,0.003861942,0.003242882,0.002502111,0.012103416,0.012139258,0,0.000688331,0.096516939,0.042426456,0.081713147,0.117144512,-0.000927183,0.045253419,-0.032518244,-0.006316045,0.009940358,-0.014040562
1/06/05,0.000830024,0.003018109,0.005947121,0.002320358,-0.028004196,-0.007394994,-0.25346287,-0.350612094,0.005410059,0.005416018,0.004487734,0.002394736,0.003861941,0.003242882,0.002502111,0.011958675,0.011993664,0,-0.00015688,0.02591809,0.001776902,0.204466639,0.187103046,-0.000928042,0.087165673,0.010586211,0.028480626,0.035925197,0.02056962
1/07/05,0.00112175,0,0.008064259,0.001904745,-0.070365495,-0.004117251,-0.201587156,-0.156725965,0.004486611,0.005386843,0.000883718,0.00249971,0.002762407,0.002704391,0.002574536,0.006083491,0.009317233,0,-0.000217252,-0.104720606,-0.074520141,-0.193563778,-0.245400448,-0.000928905,0.072035398,-0.005499542,0.012479201,-0.008392716,-0.003100775
1/08/05,0.001120494,0.153460381,-0.011406581,0.001493254,0.021960221,0.000517157,0.263728659,0.223869941,0.004486611,0.004152434,0.000883717,0.002499711,0.002762407,0.002704391,0.002574536,0.006046706,0.009231224,0,-0.000470815,0.101342017,0.180322438,0.094499755,0.097742729,-0.000929768,0.138187221,-0.016326531,-0.023711703,-0.022516768,-0.0155521
1/09/05,0.001119239,-0.031304348,0.022461223,0.001038009,0.08133746,0.005806658,0.057469504,0.160659524,0.004486611,0.004135263,0.000883718,0.002499711,0.002762407,0.002704391,0.002574536,0.006010363,0.009146788,0,-0.002475965,-0.049945688,-0.089488248,-0.028519237,-0.006129309,-0.000930634,-0.039164491,0.019274528,0.034627871,0.03349126,0.022116904
1/10/05,0.001099877,-0.008078995,-0.018400536,0.000739414,-0.052022959,0.009285613,-0.553785618,-0.212428006,0.003061124,0.004118233,-0.004380892,0.002516165,0.003495845,0.001473261,0.002553485,0.009717072,0.010369081,0,-0.005012653,-0.073328703,-0.11176832,-0.070685752,-0.170888594,-0.0009315,-0.097826087,-0.01680893,0.006624056,-0.017704711,-0.01236476
1/11/05,0.001098668,-0.022624434,0.008595067,0.000682421,-0.006816045,0.007219221,1.169772656,0.813211795,0.003061124,0.001620692,-0.004380891,0.002516165,0.003495845,0.001473261,0.002553485,0.009623559,0.010262667,0,-0.006473831,0.108485146,0.033440243,0.089131602,0.139886427,-0.00093237,-0.040829987,-0.013089355,0.019741399,0.009655616,-0.00312989
1/12/05,0.001097462,0.051851852,0.015726159,0.000928187,0.055736744,0.0008907,0.079624892,-0.10180671,0.003061124,0.00161807,-0.004380891,0.002516165,0.003495845,0.001473261,0.002553485,0.009531829,0.010158414,0,-0.006271052,-0.064233204,-0.112416327,-0.091107278,0.055711479,-0.000933239,0.064898814,-0.007037488,-0.026604778,-0.015779407,-0.015698587
1/01/06,0.001421198,0.000880282,-0.012187196,0.001467067,0.173120499,-0.006222097,-0.194400983,0.767873635,0.004439108,0.001615455,-0.003981531,0.002450725,0.003563527,0.000187183,0.002746998,0.00854102,0.007172996,0,-0.005694354,0.008905779,0.068263537,-0.08726666,-0.119300811,-0.000903708,0.112712975,0.02357912,0.027331938,0.00534413,0.011164274
1/02/06,0.001419181,-0.036059807,0.007160207,0.002102678,-0.004449448,-0.012055192,0.069513138,-0.070301919,0.004439108,0.003094039,-0.003981531,0.002450726,0.003563527,0.000187183,0.002746998,0.00846869,0.00712191,0,-0.005082372,-0.021647332,0.00193727,0.107904298,0.019243831,-0.000904525,-0.095848057,-0.017043941,-0.02739726,0.002738402,-0.012618297
1/03/06,0.00141717,0.004562044,-0.009576471,0.002644824,-0.135165688,-0.015039729,1.09086753,0.289399156,0.004439108,0.003084496,-0.003981531,0.002450725,0.003563527,0.000187183,0.002746998,0.008397572,0.007071547,0,-0.004759472,0.057135458,0.088415459,0.097044325,0.176958389,-0.000905344,0.085002443,-0.030208616,-0.021650565,-0.053975904,-0.028753994
1/04/06,0.000864459,0.008174387,0.001019118,0.00311263,-0.039943873,-0.01520299,-0.34197133,-0.131995799,0.007460432,0.00307501,-0.003825747,0.002412953,0.004645804,0.000892091,0.003448652,0.015126378,0.013802836,0,-0.004331551,-0.262897794,-0.239573388,-0.20457622,-0.251321087,-0.000906165,0.078793336,0.053499092,0.025104105,0.022244863,0.032894737
1/05/06,0.000863713,-0.045045045,0.004954786,0.003427014,0.009842695,-0.013250709,-0.165335868,-0.348349474,0.007460432,0.001728468,-0.003825746,0.002412953,0.004645804,0.000892091,0.003448652,0.014900981,0.013614912,0.045454545,-0.002137478,0.383694703,0.259712154,0.197981422,0.2449374,-0.000906986,-0.008208125,0.012463538,-0.007311978,-0.01461794,0.006369427
1/06/06,0.000862967,0.013207547,0.001643881,0.003355919,-0.01708005,-0.009819292,0.315940886,-0.084582217,0.007460432,0.001725484,-0.003825747,0.002412953,0.004645804,0.000892091,0.003448652,0.014682201,0.013432036,0,0.002167257,0.047624233,-0.020085466,0.125150445,0.220234881,-0.00090781,0.037031842,-0.026584599,-0.004910558,-0.015340526,-0.015822785
1/07/06,0.00148811,-0.040968343,0.013756842,0.003059206,-0.080095455,-0.006274605,-0.144237987,0.114211801,0.008420011,0.001722513,0.008191988,0.002418867,0.004554129,0.002648335,0.004364206,0.007810555,0.009717402,0,0.004538882,-0.128863931,-0.063651035,-0.144285063,-0.26550141,-0.000908635,0.006357365,0.030270416,0.028551287,0.027221366,0.02733119
1/08/06,0.001485899,0.180582524,-0.009818376,0.002688432,0.026518624,-0.003937567,-0.170800459,-0.468072471,0.008420011,0.002725326,0.008191988,0.002418868,0.004554129,0.002648335,0.004364206,0.007750023,0.009623883,0.043478261,0.005682387,0.100128784,0.105960807,0.066232223,0.019579788,-0.000909461,-0.055645161,-0.004048054,0.022389765,-0.008833333,-0.00312989
1/09/06,0.001483694,-0.037828947,0.029582851,0.002321793,0.039021422,-0.003334965,0.377216469,0.567758174,0.008420011,0.002717919,0.008191987,0.002418868,0.004554129,0.002648335,0.004364206,0.007690423,0.009532147,0,0.006621033,-0.048471007,-0.069553167,-0.012339035,-0.024447891,-0.000910289,-0.104611443,-0.019273633,-0.014860335,-0.009416513,-0.017268446
1/10/06,0.001382513,-0.01965812,-0.021427129,0.00199339,-0.076448163,-0.003950706,0.04758072,-0.174484354,0.009314981,0.002710552,0.014580517,0.002445044,0.004154437,0.004068873,0.00499013,0.008391864,0.008735588,0,0.008753493,0.026200844,0.070359061,-0.016657585,0.053982435,-0.000911119,-0.066444127,0.028342246,0.025178632,0.027160075,0.022364217
1/11/06,0.001380604,-0.00087184,0.007747207,0.001821722,0.013828437,-0.004968196,-0.000154504,0.199104425,0.009314981,0.002960675,0.014580516,0.002445044,0.004154436,0.004068873,0.00499013,0.008322026,0.008659938,0.041666667,0.011373943,0.057123351,-0.019725851,0.026082482,0.091372746,-0.000911949,0.074919121,0.020540822,0.008961168,-0.015038837,0.0078125
1/12/06,0.001378701,-0.039267016,0.021699452,0.001967601,0.061262271,-0.008159176,-0.352807568,-0.200927481,0.00931498,0.002951934,0.014580516,0.002445044,0.004154437,0.004068873,0.004990131,0.008253342,0.008585588,0,0.013003224,-0.124654681,-0.153175294,-0.067540984,-0.061541499,-0.000912782,-0.032947885,0.008025478,0.032127193,0.008724832,0.00620155
1/01/07,0.001863208,0.069936421,-0.016089154,0.002328561,0.156569124,-0.013015701,0.831906005,0.798118564,0.008757592,0.002943247,0.012444728,0.002394333,0.004758561,0.003777694,0.004984282,0.007859536,0.006947704,0,0.012704717,0.127547886,0.192718505,0.017394722,0.003156123,-0.000954598,-0.047665848,-0.024390244,-0.003080846,-0.00914837,-0.016949153
1/02/07,0.001859744,-0.062818336,0.011389558,0.002690038,-0.026990505,-0.016961454,0.042734425,0.150036723,0.008757592,0.003891547,0.012444728,0.002394334,0.004758561,0.003777694,0.004984282,0.007798247,0.006899767,0,0.010986025,0.000479016,-0.02513525,0.069914005,0.04257848,-0.00095551,0.062779498,0.020725389,-0.005221654,0.000335739,0.012539185
1/03/07,0.001856291,0.172101449,-0.004823712,0.002855788,-0.112569104,-0.018619306,0.012080656,-0.148791998,0.008757592,0.003876461,0.012444728,0.002394334,0.004758561,0.003777694,0.004984282,0.007737904,0.006852486,0,0.007396329,0.091961397,0.088777852,0.097457627,0.17951985,-0.000956424,0.066030102,0.024111675,0.017032673,0.015103205,0.020123839
1/04/07,0.001362722,-0.136012365,-0.001909366,0.002919882,-0.040812814,-0.018284221,-0.080572903,0.318189384,0.00798108,0.003861493,0.009143398,0.002249495,0.004807986,0.003998732,0.004863526,0.01787784,0.015819001,0,0.003723207,-0.203017668,-0.181057792,-0.218986443,-0.188470067,-0.000957339,-0.002429027,0.024535316,0.041078576,0.002479749,0.016691958
1/05/07,0.001360867,0.023255814,0.009881842,0.002801534,-0.020836996,-0.016623683,0.015788186,-0.060843778,0.00798108,0.006747383,0.009143399,0.002249495,0.004807987,0.003998732,0.004863526,0.017563836,0.015572657,0,0.001144019,0.338910404,0.267459018,0.168879824,0.184811545,-0.000958257,-0.025871252,-0.002902758,0.013860785,0.012038259,0
1/06/07,0.001359018,0.19493007,-0.003672554,0.002687756,0.002824272,-0.013765257,-0.070466564,0.09346405,0.00798108,0.006702162,0.009143399,0.002249495,0.004807986,0.003998732,0.004863526,0.017260673,0.015333868,0,0.001235052,-0.040721892,-0.058783704,0.209399359,0.121452223,-0.000959176,0.104202468,0.029475983,0.044805908,0.028352615,0.028358209
1/07/07,0.001546025,-0.268471105,0.010939641,0.002473366,-0.084134418,-0.008435526,0.258213984,-0.218043839,0.008842867,0.006657541,0.005061569,0.002129963,0.006258115,0.002572393,0.00443266,0.003960069,0.005941406,0,0.003712115,-0.05472407,0.039059896,-0.159625518,-0.188231572,-0.000960097,0.106536503,0.010015318,-0.027029608,-0.008398035,-0.001451379
1/08/07,0.001543639,0.282,-0.009108168,0.002278678,-0.00773269,-0.003243844,-0.090892479,-0.276617841,0.008842867,0.004079362,0.00506157,0.002129963,0.006258115,0.002572393,0.00443266,0.003944449,0.005906313,0.04,0.007523115,0.003017963,0.04559701,-0.015693519,0.132761756,-0.000961019,-0.05331799,-0.041763882,-0.063315991,-0.039629275,-0.037790698
1/09/07,0.00154126,-0.111544462,0.022186376,0.002306268,0.033123775,-0.001958833,-0.190843915,-0.063854683,0.008842867,0.004062789,0.005061569,0.002129963,0.006258115,0.002572393,0.00443266,0.003928951,0.005871634,0,0.009336525,-0.120237167,-0.112753756,-0.048362023,-0.089793578,-0.000961944,0.102917342,0.074628683,0.065185496,0.036938436,0.057401813
1/10/07,0.001464014,-0.048287972,-0.008526845,0.002436789,-0.027999171,-0.0052033,0.251158669,0.170560966,0.007769941,0.004046349,0.004145351,0.002121486,0.004754902,0.001796921,0.00313897,0.008452236,0.009431792,0,0.008809677,0.182000644,0.126532256,0.062533618,0.118054681,-0.00096287,0.157604702,0.044069333,0.040338449,0.024390244,0.031428571
1/11/07,0.001461875,0.154059041,0.004825842,0.002712812,0.035991077,-0.007978118,-0.16277851,-0.272496081,0.007769941,0.002320327,0.004145351,0.002121486,0.004754902,0.001796921,0.003138971,0.008381393,0.009343665,0.038461538,0.007389245,0.002368174,-0.031308756,0.016105445,-0.002591841,-0.000963798,-0.061567756,-0.038085938,-0.074806128,-0.057957393,-0.045706371
1/12/07,0.00145974,-0.037569944,0.017931094,0.002890498,0.045058951,-0.00854978,-0.179637594,-0.162476956,0.007769941,0.002314956,0.004145351,0.002121486,0.004754902,0.001796921,0.00313897,0.00831173,0.009257168,0,0.005367919,-0.071630916,-0.13540368,-0.045631516,-0.033216586,-0.000964728,0.081952429,-0.005527355,0.009608505,-0.005653475,-0.002902758
1/01/08,0.002106322,0.07641196,-0.011924138,0.002884649,0.065776476,-0.007279826,0.203921479,-0.864224836,0.005189356,0.002309609,-0.006493338,0.002086198,-0.000870207,0.001050903,0.000916608,0.007713104,0.006375839,0,0.002376689,0.095423504,0.126619791,-0.04692394,0.031085661,-0.000665097,-0.044071682,0.007713249,-0.042118052,0.001170569,-0.005822416
1/02/08,0.002101894,0.035493827,0.008743977,0.00270742,-0.027282071,-0.004284591,-0.103034765,-3.575497534,0.005189356,0.003759626,-0.006493338,0.002086198,-0.000870207,0.001050903,0.000916608,0.007654068,0.006335445,0.037037037,-0.000948421,0.030922867,0.008413505,0.075768334,0.035758812,-0.00066554,0.109972752,0.065511031,0.049254836,0.04175714,0.05124451
1/03/08,0.002097486,0.092399404,-0.0115261,0.002471086,-0.032795287,-8.42E-05,-0.332371557,1.311647229,0.005189356,0.003745545,-0.006493338,0.002086198,-0.000870207,0.001050903,0.000916608,0.007595928,0.00629556,0.035714286,-0.005442042,-0.107122302,-0.091854927,0.001734867,0.008097609,-0.000665983,-0.002553024,-0.030213395,-0.077465498,-0.067981401,-0.040389972
1/04/08,0.001580854,-0.1473397,0.000413729,0.002186708,0.052081457,0.004094734,-0.214632861,0.471040439,0.004335719,0.003731568,-0.021219752,0.002091761,-0.002398744,0.000664022,-0.001422416,0.009714774,0.009301943,0,-0.01047748,0.013161001,0.052211144,-0.10321524,-0.096119403,-0.000666427,0.116952156,0.017102397,0.058746451,0.030621022,0.026124819
1/05/08,0.00157836,0.0544,0.001881935,0.001987429,-0.062703421,0.006031073,0.092205936,-0.180619435,0.004335719,0.002878216,-0.021219753,0.002091761,-0.002398744,0.000664022,-0.001422416,0.009621305,0.009216214,0,-0.014514211,-0.000818411,0.002625395,0.07928378,0.037528522,-0.000666871,0.122421999,0.023776374,0.038882013,0.02820898,0.02970297
1/06/08,0.001575872,-0.009863429,0.002401719,0.001881079,-0.008065532,0.005074893,-0.867701827,0.765741235,0.004335719,0.002869955,-0.021219752,0.002091761,-0.002398744,0.000664022,-0.001422416,0.009529618,0.009132051,0,-0.019121329,0.048203252,-0.055414267,0.1965925,0.237803114,-0.000667316,0.099332548,0.007009101,0.011913035,-0.01038961,0.008241758
1/07/08,0.001832226,-0.12183908,0.017869925,0.001692801,-0.03868454,0.002881104,-5.404274081,0.142722664,0.005793888,0.002861742,-0.022370465,0.002113538,-0.001783691,0.002081576,-0.001625079,0.005512762,0.004377887,0,-0.023392899,-0.08152952,0.050932723,-0.169949938,-0.306059473,-0.000667762,-0.113714286,-0.01994598,-0.000588639,-0.00738189,-0.016348774
1/08/08,0.001828875,0.34904014,-0.010769583,0.001383929,-0.009917134,0.003290287,-0.12453983,0.095738158,0.005793888,0.00645027,-0.022370465,0.002113538,-0.001783691,0.002081576,-0.001625079,0.005482538,0.004358803,0,-0.025509719,-0.104586751,-0.058381667,-0.097007911,-0.041032206,-0.000668208,-0.069471309,-0.084269663,-0.075488368,-0.032060816,-0.06232687
1/09/08,0.001825536,-0.099611902,0.019004768,0.001016434,0.075725538,0.012046792,-0.230511916,-0.251234873,0.005793888,0.006408932,-0.022370465,0.002113537,-0.001783691,0.002081576,-0.001625079,0.005452644,0.004339888,-0.034482759,-0.02490947,0.083738188,0.066378791,0.059656503,-0.002318555,-0.000668655,-0.128356141,-0.074429911,-0.114355489,-0.049854875,-0.06351551
1/10/08,0.001709882,-0.015804598,-0.01960227,0.000595751,-0.015658268,0.029520831,2.967943021,2.581444798,0.00510353,0.006368118,-0.014144009,0.002210549,0.001346689,0.00405921,7.02E-05,0.002302949,0.002898322,-0.142857143,-0.022407282,0.00557079,-0.01948661,-0.059081142,0.011056338,-0.000669102,-0.326212242,-0.164582291,-0.217599808,-0.061455526,-0.137223975
1/11/08,0.001706963,0.022627737,0.005215219,0.000250431,0.040062937,0.046222707,0.307757894,0.024542065,0.00510353,0.004636515,-0.014144009,0.002210549,0.001346689,0.00405921,7.02E-05,0.002297658,0.002889945,0,-0.020899951,-0.189611282,-0.168180025,-0.064356866,-0.112906596,-0.00066955,-0.19731603,-0.016167665,-0.041066503,-0.025272832,-0.001828154
1/12/08,0.001704054,-0.057815846,0.009480408,8.30E-05,0.070399985,0.057501816,-0.355338515,-0.315710261,0.00510353,0.004615117,-0.014144008,0.002210549,0.001346689,0.00405921,7.02E-05,0.002292391,0.002881618,-0.291666667,-0.019386529,0.20533148,0.067564253,0.062228318,0.132380653,-0.000669999,-0.180598934,0.054169203,-0.000159795,-0.033785111,0.018315018
1/01/09,0.00195726,0.076515152,-0.007962173,1.72E-05,0.237246308,0.065252781,-0.203173087,0.261852385,0.00382956,0.004593915,-0.005307118,0.002345019,0.002158705,0.003266812,0.001304753,0.003172495,0.004336128,0,-0.01619951,-0.092813932,-0.016052417,-0.096004027,-0.06843711,0.000499684,-0.065470852,-0.070727483,-0.080549784,0.015450295,-0.043165468
1/02/09,0.001953437,-0.017593244,-0.002376476,-6.96E-05,0.132911741,0.065384785,1.01566221,-0.161237321,0.00382956,0.004371585,-0.005307117,0.002345019,0.002158705,0.003266812,0.001304753,0.003162462,0.004317408,0,-0.010954934,-0.010474795,-0.036511972,0.027935801,0.019650167,0.000499434,0.073896353,0.002485244,0.094907005,0.014814815,0.030075188
1/03/09,0.001949628,-0.021489971,-0.015451996,-0.000178352,-0.031204277,0.057155938,-0.038897,-0.382132266,0.00382956,0.004352557,-0.005307119,0.002345019,0.002158705,0.003266812,0.001304753,0.003152493,0.004298847,-0.235294118,-0.004038938,0.030646572,0.067226687,0.024044462,0.096576392,0.000499185,0.109472744,0.064920979,0.071281156,0.023870586,0.047445255
1/04/09,0.00138878,-0.117862372,0.005066761,-0.000303898,-0.045259734,0.044319827,-0.287457479,-0.069449778,0.006963546,0.004333695,0.003541547,0.002428483,0.000634704,0.003603299,0.002213012,0.00840459,0.007632604,-0.076923077,0.003120532,-0.143789216,-0.117063252,-0.156080397,-0.128478232,0.000498936,0.029399919,0.057034774,0.048014226,0.052023121,0.040069686
1/05/09,0.001386854,-0.050622407,-0.003473606,-0.000291379,0.088032881,0.029378494,0.154368282,-0.801206792,0.006963545,0.004400159,0.003541547,0.002428483,0.000634704,0.003603299,0.002213012,0.008334541,0.007574788,0,0.009017281,0.011403592,0.014372168,0.15118402,0.188664833,0.000498687,0.297143975,0.089057123,0.080033937,0.034432234,0.060301508
1/06/09,0.001384933,-0.041958042,-0.005859938,-0.000116921,0.009138344,0.015582387,-0.746480733,-3.020598371,0.006963545,0.004380882,0.003541548,0.002428484,0.000634704,0.003603299,0.002213012,0.008265651,0.007517842,0,0.014084124,0.140244448,0.031951033,0.321742218,0.314676777,0.000498438,0.05398884,0.025530839,0.018067557,0.018236544,0.022116904
1/07/09,0.001481365,0.019160584,0.007599135,0.000278089,-0.09778501,0.004871691,-1.332409471,0.832684594,0.002969898,0.004361774,0.00582313,0.002454246,-0.000347328,0.00082311,0.002081979,0.007081076,0.006705488,0,0.018214448,-0.048827888,0.006422732,-0.174400487,-0.27894814,0.00049819,-0.006295607,0.020581711,0.015303498,0.019300991,0.015455951
1/08/09,0.001479174,0.187108326,-0.015560046,0.000871401,-0.000356533,-0.003524724,2.435906647,0.570746023,0.002969898,0.003670393,0.00582313,0.002454247,-0.000347327,0.00082311,0.00208198,0.007031287,0.006660823,0,0.019401257,-0.057130325,-0.019107261,-0.025618777,-0.052874187,0.000497942,0.007343413,0.013524937,-0.013552882,0.002558854,0.00913242
1/09/09,0.001476989,-0.053544495,0.025599154,0.0015329,0.056666004,-0.010614174,-0.33515684,0.003699814,0.002969898,0.00365697,0.00582313,0.002454247,-0.000347327,0.00082311,0.002081979,0.006982193,0.006616751,0,0.019986839,0.047339584,0.019084064,0.052673761,0.033710278,0.000497694,0.009291023,0.048611939,0.012069851,0.023481368,0.028657617
1/10/09,0.001185662,-0.075697211,-0.017299783,0.002071205,-0.048628721,-0.017025981,3.340928533,0.116839882,0.0075533,0.003643646,0.020728246,0.002429025,0.002403132,-0.000521656,0.002229371,0.006654567,0.006919218,0,0.020088552,0.014437678,-0.00376867,-0.015650114,0.089870526,0.000497447,0.090497097,0.040904443,0.059248922,0.02560266,0.036656891
1/11/09,0.001184259,0.000862069,0.009071564,0.002402285,-0.022365073,-0.018952288,-0.183795302,0.187160988,0.007553301,0.006955992,0.020728246,0.002429025,0.002403132,-0.000521656,0.002229371,0.006610577,0.006871672,0.166666667,0.020002976,-0.012409669,-0.04603242,0.011064799,0.166380789,0.000497199,0.003636364,0.001855693,-0.0509043,-0.012481764,-0.011315417
1/12/09,0.001182857,0.028423773,0.014993614,0.00227993,0.00500484,-0.016239824,0.017097265,-0.557956836,0.0075533,0.006907939,0.020728246,0.002429025,0.002403132,-0.000521656,0.002229371,0.006567164,0.006824774,0.071428571,0.018492176,0.097140908,0.044682163,-0.009264965,0.068409586,0.000496952,0.026915114,-0.022771846,0.045179202,0.024458306,-0.00286123
1/01/10,0.001501597,-0.039363484,-0.014047844,0.001929683,0.092110796,-0.014237926,-0.212139053,1.00418175,0.004583002,0.006860548,0.018889897,0.002437081,0.00494255,0.001074066,0.002843518,0.005634638,0.006245915,0,0.015721243,-0.088819811,-0.047353966,-0.065268215,-0.138458401,0.00033054,-0.081527218,-0.006689709,-0.032600821,0.024675533,-0.007173601
1/02/10,0.001499347,0.074106364,0.004715593,0.001518258,0.018706069,-0.011242691,0.132893911,-0.033051323,0.004583002,0.003936259,0.018889897,0.00243708,0.004942549,0.001074066,0.002843518,0.005603067,0.006207145,0,0.01234002,0.153323933,0.095445457,0.097498853,0.069408284,0.000330431,0.092879682,-0.00112246,-0.008736895,0.024394058,0.00433526
1/03/10,0.001497101,0.046266234,-0.0077068,0.001225689,-0.068166882,-0.007941598,0.324721551,-0.146631071,0.004583002,0.003920827,0.018889897,0.002437081,0.004942549,0.001074066,0.002843518,0.005571847,0.006168854,0.066666667,0.008114791,0.159858412,0.166263823,0.123105229,0.19753223,0.000330322,0.051468742,0.029216766,0.077184588,0.042130972,0.031654676
1/04/10,0.001027434,-0.163692785,0.00469867,0.001306264,-0.009657872,-0.008818682,-0.31540165,-0.132376732,0.004526393,0.003905513,0.004281528,0.002427767,0.007895113,0.003450521,0.003596907,0.007425354,0.006986526,0.0625,0.003754117,-0.138888417,-0.15623316,-0.122140105,-0.165226632,0.000330213,0.028533906,0.015394694,0.022676797,0.028709536,0.011157601
1/05/10,0.001026379,-0.022263451,0.005579239,0.001626073,-0.036288422,-0.01246807,0.095769877,-0.49170763,0.004526393,0.00257566,0.004281528,0.002427767,0.007895113,0.003450521,0.003596907,0.007370625,0.006938053,0.058823529,-0.001147263,0.092412336,0.037777423,0.069853253,0.110588366,0.000330104,-0.141381312,-0.087096774,-0.111784204,-0.017371494,-0.068965517
1/06/10,0.001025327,-0.0056926,-0.001549016,0.00217175,-0.053207448,-0.015469065,-0.270067982,0.13006105,0.004526393,0.002569043,0.004281528,0.002427767,0.007895113,0.003450521,0.003596907,0.007316696,0.006890248,0,-0.005605072,0.151721084,0.110486286,0.20555005,0.225865936,0.000329995,0.02244153,0.003886926,-0.028953803,0.01130271,-0.002962963
1/07/10,0.001098412,-0.073473282,0.007657423,0.002753794,-0.018396257,-0.017229226,0.025326559,-0.609100783,0.00598295,0.00256246,-0.002392588,0.002363011,0.005896318,0.003661797,0.00338742,0.004761905,0.004166376,0,-0.007958326,-0.090553385,-0.008123529,-0.217510687,-0.226247103,0.000329886,0.043897924,0.054323595,0.029287039,-0.014471987,0.031203566
1/08/10,0.001097207,0.191555098,-0.004198855,0.00313058,-0.061182932,-0.015572129,-0.22731063,1.903175297,0.00598295,0.001464323,-0.002392588,0.002363011,0.005896318,0.003661797,0.00338742,0.004739337,0.004149089,0,-0.0076263,0.064475031,0.112304881,-0.022840453,-0.027164775,0.000329777,-0.089043699,-0.007567327,-0.033603708,0.025443443,-0.005763689
1/09/10,0.001096005,-0.063958513,0.02964744,0.00309381,0.029887725,-0.011015316,0.226552029,0.428917249,0.00598295,0.001462183,-0.002392588,0.002363011,0.005896318,0.003661797,0.00338742,0.004716981,0.004131945,0,-0.005526093,0.061566726,-0.003526691,0.048576467,0.063137996,0.000329668,0.111929922,0.083987441,0.073541167,0.009641287,0.056521739
1/10/10,0.001026945,-0.134810711,-0.020550657,0.002861971,0.034137689,-0.00770488,-0.645825892,-0.257240252,0.005737616,0.001460048,-0.010742399,0.002226591,0.005400006,0.001714444,0.003169818,0.004889552,0.006091954,0,-0.002229799,-0.137136284,-0.073892039,-0.071673195,-0.017069701,0.00032956,0.018256846,0.009723803,-0.023703152,-0.012919534,-0.002743484
1/11/10,0.001025891,0.006403415,0.014406769,0.002494032,-0.037727156,-0.006414958,0.615222124,-0.327467662,0.005737616,0.004983433,-0.010742399,0.002226592,0.005400005,0.001714444,0.003169818,0.004865761,0.006055067,0.055555556,0.000662158,0.202640404,0.108064955,0.091389061,0.075356626,0.000329451,0.032911703,-0.014650138,0.02809203,0.045383412,0.004126547
1/12/10,0.00102484,0.062566278,0.013143806,0.001941007,0.000655012,-0.005834266,-0.163908142,-1.480973264,0.005737616,0.004958721,-0.010742399,0.002226591,0.005400005,0.001714444,0.003169818,0.0048422,0.006018623,0,0.00161885,-0.062725939,-0.070700496,0.033073576,-0.108189945,0.000329343,0.086434431,0.056664587,0.024109792,0.040691345,0.038356164
