"Var1","Var2","Granger_V2","Instant_V2","Granger_V1","Instant_V1"
"Var_15","Var_22","0.878501734244193","0.0306887589391814","0.338218591321158","0.0306887589391814"
"Var_15","Var_23","0.350758196683422","0.0238068530353326","0.000210043477002264","0.0238068530353326"
"Var_15","Var_24","0.189193559734445","0.0691974208096859","0.0487723459821218","0.0691974208096859"
"Var_15","Var_25","0.371463731906177","0.472274819455629","0.012587411007606","0.472274819455629"
"Var_15","Var_26","0.215583045782063","0.347663177445219","0.574344113832683","0.347663177445219"
"Var_15","Var_27","0.322001759024836","0.19134870392214","0.403235340053008","0.19134870392214"
"Var_15","Var_28","0.283392104141201","0.293734179675274","0.0711476379621188","0.293734179675274"
"Var_15","Target","0.240428392664022","0.0116705151488214","0.56699359650982","0.0116705151488214"
"Var_16","Var_17","9.12779825246179e-06","8.88178419700125e-16","0.00174155811909338","8.88178419700125e-16"
"Var_16","Var_18","0.0590960969482009","0.000984434822915103","0.000582467399860009","0.000984434822915103"
"Var_16","Var_19","0.00259509804970182","0.0384339055689762","0.00262406795956638","0.0384339055689762"
"Var_16","Var_20","0.0272872981157781","0.0217205031199056","5.94491850747225e-07","0.0217205031199056"
"Var_16","Var_21","0.353778985352936","0.231739695875969","0.000172530948575167","0.231739695875969"
"Var_16","Var_22","0.564654767939273","0.159442966088234","2.6134822084245e-09","0.159442966088234"
"Var_16","Var_23","0.0897330423768232","0.0300324059933703","0.328089702739566","0.0300324059933703"
"Var_16","Var_24","0.00846881975572311","0.998551583459611","0.8665014031028","0.998551583459611"
"Var_16","Var_25","0.50478997704222","0.0422347782980265","0.382121430891257","0.0422347782980265"
"Var_16","Var_26","0.877816481036902","0.163978816002181","0.783435764202731","0.163978816002181"
"Var_16","Var_27","0.512512213009877","0.631183982722778","0.0113634598028801","0.631183982722778"
"Var_16","Var_28","0.923161695275499","0.202868904694934","0.405085984808968","0.202868904694934"
"Var_16","Target","0.811973680293808","0.126756266929572","0.99957478133868","0.126756266929572"
"Var_17","Var_18","0.000795892000709619","0.000519341417123287","0.000125159076333814","0.000519341417123287"
"Var_17","Var_19","0.00934255200807899","0.0077824074734647","0.150139960085893","0.0077824074734647"
"Var_17","Var_20","0.000696773816805774","0.0381861790670132","2.37614240599093e-05","0.0381861790670132"
"Var_17","Var_21","0.15458712392161","0.00377396203549429","0.729869567064791","0.00377396203549429"
"Var_17","Var_22","0.0165216777291001","0.345761065063328","0.00132621590275739","0.345761065063328"
"Var_17","Var_23","0.272764261344456","0.533516603922771","0.0454675273599716","0.533516603922771"
"Var_17","Var_24","0.335073203860642","0.976574745007544","0.601750059035813","0.976574745007544"
"Var_17","Var_25","0.627623352479639","0.0129223727695771","0.959397200379278","0.0129223727695771"
"Var_17","Var_26","0.432938780009277","0.226937148090678","0.500142570991266","0.226937148090678"
"Var_17","Var_27","0.219532547123743","0.367240686702802","0.00201081829725114","0.367240686702802"
"Var_17","Var_28","0.360520704815546","0.0198178088105471","0.619531973139404","0.0198178088105471"
"Var_17","Target","0.160250934292195","0.000905734735602515","0.0131015783066978","0.000905734735602515"
"Var_18","Var_19","0.00462512580880781","0.0281553236362891","0.356664820934667","0.0281553236362891"
"Var_18","Var_20","0.00402812441751466","0.33654832213648","5.01624008997226e-09","0.33654832213648"
"Var_18","Var_21","0.00241270149103712","0.0578147760461428","0.368283497425948","0.0578147760461428"
"Var_18","Var_22","4.31307803681058e-05","0.000571317864268672","0.0281963119931823","0.000571317864268672"
"Var_18","Var_23","0.000791389681741306","0.606385934361253","0.0786483870630258","0.606385934361253"
"Var_18","Var_24","0.0248902543198281","0.0311164069230069","0.0103008452554132","0.0311164069230069"
"Var_18","Var_25","0.00183063521064075","0.000924476829742504","0.019786948526013","0.000924476829742504"
"Var_18","Var_26","0.000520097279886667","0.380704004582814","0.308261840204927","0.380704004582814"
"Var_18","Var_27","0.331842970089819","0.0530264642661025","0.207646039522469","0.0530264642661025"
"Var_18","Var_28","0.00172128691340212","0.0118205494558855","0.132154409461895","0.0118205494558855"
"Var_18","Target","0.0582635308927051","0.555569674893209","0.419623739939703","0.555569674893209"
"Var_19","Var_20","5.50670620214078e-14","2.22044604925031e-16","1.0937331762495e-07","2.22044604925031e-16"
"Var_19","Var_21","0.00196005395466714","8.58424442640171e-13","0.0921578326961385","8.58424442640171e-13"
"Var_19","Var_22","0.107655327941264","1.63979940737136e-13","0.580901776851136","1.63979940737136e-13"
"Var_19","Var_23","0.839967766329534","0.371005262366914","0.603264173245035","0.371005262366914"
"Var_19","Var_24","0.825311245439265","0.0732105849983237","0.692475938369406","0.0732105849983237"
"Var_19","Var_25","0.934940605872129","0.399984944952136","0.301780982820368","0.399984944952136"
"Var_19","Var_26","0.979432094365188","0.637303895775304","0.376746748933738","0.637303895775304"
"Var_19","Var_27","0.307576133559912","0.154494226318784","0.0741600357189391","0.154494226318784"
"Var_19","Var_28","0.999513281059796","0.586036136756964","0.785531054516033","0.586036136756964"
"Var_19","Target","0.000510162916362633","0.45305285691646","0.130938117118345","0.45305285691646"
"Var_20","Var_21","2.55498096324303e-05","0.00259916176737951","0.00029033416409896","0.00259916176737951"
"Var_20","Var_22","1.03017501196234e-08","0.0019245004497761","7.17396756466648e-05","0.0019245004497761"
"Var_20","Var_23","0.797744834948778","0.913990871651045","0.985397290653421","0.913990871651045"
"Var_20","Var_24","0.458194384085715","0.213300459310697","0.911654561249365","0.213300459310697"
"Var_20","Var_25","0.559419121058311","0.911130084691213","0.612326541581375","0.911130084691213"
"Var_20","Var_26","0.643586430820559","0.859089227470515","0.351540787678229","0.859089227470515"
"Var_20","Var_27","0.820340494387565","0.291865613586892","0.197779379747117","0.291865613586892"
"Var_20","Var_28","0.694426438324754","0.648426338413965","0.69012742841533","0.648426338413965"
"Var_20","Target","0.530713851260651","0.586887703406451","0.0411806455637858","0.586887703406451"
"Var_21","Var_22","0.0281905491798546","0","1.83555538146862e-06","0"
"Var_21","Var_23","0.330810241243781","0.0157658306518608","0.918287825535107","0.0157658306518608"
"Var_21","Var_24","0.227541431134275","0.0462344979688623","0.317853425351623","0.0462344979688623"
"Var_21","Var_25","0.630727296787178","0.264528013935833","0.0805509926592127","0.264528013935833"
"Var_21","Var_26","0.860566876278528","0.834401440556853","0.786837636909865","0.834401440556853"
"Var_21","Var_27","0.0784556980683156","0.973202116249383","0.0604498146794891","0.973202116249383"
"Var_21","Var_28","0.770705638645328","0.241702541759027","0.596791524572505","0.241702541759027"
"Var_21","Target","0.000769576382164239","2.84072187994866e-09","2.55666361170803e-06","2.84072187994866e-09"
"Var_22","Var_23","0.245123379558723","0.122279445480995","0.796005904936857","0.122279445480995"
"Var_22","Var_24","0.180271789770259","0.567580801279164","0.337733379489441","0.567580801279164"
"Var_22","Var_25","0.523795359972571","0.154717730930824","0.0804688581902828","0.154717730930824"
"Var_22","Var_26","0.741866518440867","0.769983246685652","0.848779374949359","0.769983246685652"
"Var_22","Var_27","0.0296923909574904","0.248269705274881","0.509563189945215","0.248269705274881"
"Var_22","Var_28","0.93573518540384","0.680474691837111","0.264385893187626","0.680474691837111"
"Var_22","Target","0.037770676919755","0.00025424292111087","0.40546991263738","0.00025424292111087"
"Var_23","Var_24","0.0252559508351069","0.920354731421217","0.4599687532198","0.920354731421217"
"Var_23","Var_25","0.242109360008573","0.0269057191677475","0.91416098375011","0.0269057191677475"
"Var_23","Var_26","0.14237722706726","0.0359369949101438","0.223851861054831","0.0359369949101438"
"Var_23","Var_27","0.785262875721373","0.551445004966756","0.000963200139897036","0.551445004966756"
"Var_23","Var_28","0.328739074511641","0.00839978580730949","0.398134988176482","0.00839978580730949"
"Var_23","Target","0.401722132550314","0.411503910270788","0.324631059176017","0.411503910270788"
"Var_24","Var_25","0.950460697348746","8.90771401085289e-09","0.162494849011836","8.90771401085289e-09"
"Var_24","Var_26","0.336627983724799","7.98934107526517e-06","0.821783163116532","7.98934107526517e-06"
"Var_24","Var_27","0.288132175615124","0.00234981398080292","0.0597918314356805","0.00234981398080292"
"Var_24","Var_28","0.774388670964879","1.50055628589385e-07","0.73724378759239","1.50055628589385e-07"
"Var_24","Target","0.0282138103314997","0.0510421523640673","0.0512385180087621","0.0510421523640673"
"Var_25","Var_26","0.401624876960005","0","0.588508321184036","0"
"Var_25","Var_27","0.471565562698598","2.68896016564213e-13","0.324433505360345","2.68896016564213e-13"
"Var_25","Var_28","0.192568535104498","0","0.0987995184988133","0"
"Var_25","Target","0.278269471205411","0.673112748008182","0.00708737673192072","0.673112748008182"
"Var_26","Var_27","0.117283671121254","3.66579211430462e-10","0.672468964162084","3.66579211430462e-10"
"Var_26","Var_28","0.0366679552462261","0","0.0836545681830162","0"
"Var_26","Target","0.277405791780512","0.130100964003271","0.139997001599957","0.130100964003271"
"Var_27","Var_28","0.583010663281883","6.66133814775094e-16","0.67642369028893","6.66133814775094e-16"
"Var_27","Target","0.0039557436062202","0.163430112052348","0.0571714210058085","0.163430112052348"
"Var_28","Target","0.146831397123461","0.430512888074415","0.0135016395591503","0.430512888074415"
